"Date";"District";"Ag_Neg";"Ag_Pos";"Total"
2020-12-27;"Okres Snina";11;2;13
2020-12-27;"Okres Sobrance";5;1;6
2020-12-27;"Okres Spišská Nová Ves";27;9;36
2020-12-27;"Okres Stará Ľubovňa";15;4;19
2020-12-27;"Okres Topoľčany";25;1;26
2020-12-27;"Okres Trebišov";25;0;25
2020-12-27;"Okres Trenčín";166;36;202
2020-12-27;"Okres Trnava";3;2;5
2020-12-27;"Okres Tvrdošín";5;0;5
2020-12-27;"Okres Zvolen";13;6;19
2020-12-27;"Okres Žarnovica";1;0;1
2020-12-27;"Okres Žiar nad Hronom";111;5;116
2020-12-27;"Okres Žilina";9;0;9
2020-12-28;"Okres Bánovce nad Bebravou";316;66;382
2020-12-28;"Okres Banská Bystrica";360;62;422
2020-12-28;"Okres Banská Štiavnica";370;29;399
2020-12-28;"Okres Bardejov";1068;121;1189
2020-12-28;"Okres Bratislava I";1208;38;1246
2020-12-28;"Okres Bratislava II";2183;183;2366
2020-12-28;"Okres Bratislava III";723;29;752
2020-12-28;"Okres Bratislava IV";810;47;857
2020-12-28;"Okres Bratislava V";323;15;338
2020-12-28;"Okres Brezno";1571;228;1799
2020-12-28;"Okres Bytča";222;30;252
2020-12-28;"Okres Čadca";1045;123;1168
2020-12-28;"Okres Detva";310;62;372
2020-12-28;"Okres Dolný Kubín";1254;133;1387
2020-12-28;"Okres Dunajská Streda";554;98;652
2020-12-28;"Okres Galanta";61;10;71
2020-12-28;"Okres Gelnica";285;23;308
2020-12-28;"Okres Hlohovec";75;8;83
2020-12-28;"Okres Humenné";1260;149;1409
2020-12-28;"Okres Ilava";87;14;101
2020-12-28;"Okres Kežmarok";352;36;388
2020-12-28;"Okres Komárno";499;84;583
2020-12-28;"Okres Košice I";474;31;505
2020-12-28;"Okres Košice II";1024;79;1103
2020-12-28;"Okres Košice IV";1584;193;1777
2020-12-28;"Okres Krupina";3;0;3
2020-12-28;"Okres Kysucké Nové Mesto";216;23;239
2020-12-28;"Okres Levice";1928;261;2189
2020-12-28;"Okres Levoča";2110;247;2357
2020-12-28;"Okres Liptovský Mikuláš";1213;56;1269
2020-12-28;"Okres Lučenec";875;92;967
2020-12-28;"Okres Malacky";1;0;1
2020-12-28;"Okres Martin";1646;174;1820
2020-12-28;"Okres Medzilaborce";224;39;263
2020-12-28;"Okres Michalovce";1417;171;1588
2020-12-28;"Okres Myjava";141;7;148
2020-12-28;"Okres Námestovo";1122;123;1245
2020-12-28;"Okres Nitra";597;147;744
2020-12-28;"Okres Nové Mesto nad Váhom";595;132;727
2020-12-28;"Okres Nové Zámky";1432;184;1616
2020-12-28;"Okres Partizánske";111;32;143
2020-12-28;"Okres Pezinok";573;57;630
2020-12-28;"Okres Piešťany";374;43;417
2020-12-28;"Okres Poprad";1244;132;1376
2020-12-28;"Okres Považská Bystrica";319;58;377
2020-12-28;"Okres Prešov";1043;77;1120
2020-12-28;"Okres Prievidza";829;146;975
2020-12-28;"Okres Púchov";205;62;267
2020-12-28;"Okres Revúca";471;47;518
2020-12-28;"Okres Rimavská Sobota";308;10;318
2020-12-28;"Okres Rožňava";736;15;751
2020-12-28;"Okres Ružomberok";6224;914;7138
2020-12-28;"Okres Sabinov";304;45;349
2020-12-28;"Okres Senec";419;38;457
2020-12-28;"Okres Senica";358;31;389
2020-12-28;"Okres Skalica";44;6;50
2020-12-28;"Okres Snina";605;89;694
2020-12-28;"Okres Sobrance";239;22;261
2020-12-28;"Okres Spišská Nová Ves";746;97;843
2020-12-28;"Okres Stará Ľubovňa";38;2;40
2020-12-28;"Okres Stropkov";8;0;8
2020-12-28;"Okres Svidník";68;53;121
2020-12-28;"Okres Šaľa";215;26;241
2020-12-28;"Okres Topoľčany";540;115;655
2020-12-28;"Okres Trebišov";1141;130;1271
2020-12-28;"Okres Trenčín";467;109;576
2020-12-28;"Okres Trnava";2866;254;3120
2020-12-28;"Okres Turčianske Teplice";179;9;188
2020-12-28;"Okres Tvrdošín";750;70;820
2020-12-28;"Okres Veľký Krtíš";464;27;491
2020-12-28;"Okres Vranov nad Topľou";218;38;256
2020-12-28;"Okres Zlaté Moravce";234;53;287
2020-12-28;"Okres Zvolen";96;15;111
2020-12-28;"Okres Žarnovica";1;0;1
2020-12-28;"Okres Žiar nad Hronom";372;33;405
2020-12-28;"Okres Žilina";1627;85;1712
2020-12-29;"Okres Bánovce nad Bebravou";227;30;257
2020-12-29;"Okres Banská Bystrica";1382;109;1491
2020-12-29;"Okres Banská Štiavnica";1;0;1
2020-12-29;"Okres Bardejov";666;43;709
2020-12-29;"Okres Bratislava I";728;20;748
2020-12-29;"Okres Bratislava II";2113;197;2310
2020-12-29;"Okres Bratislava III";1746;90;1836
2020-12-29;"Okres Bratislava IV";568;60;628
2020-12-29;"Okres Bratislava V";1591;122;1713
2020-12-29;"Okres Brezno";811;110;921
2020-12-29;"Okres Bytča";204;38;242
2020-12-29;"Okres Čadca";1619;155;1775
2020-12-29;"Okres Detva";254;62;316
2020-12-29;"Okres Dolný Kubín";893;91;984
2020-12-29;"Okres Dunajská Streda";853;91;944
2020-12-29;"Okres Galanta";933;129;1062
2020-12-29;"Okres Gelnica";224;21;245
2020-12-29;"Okres Hlohovec";219;37;256
2020-12-29;"Okres Humenné";820;77;897
2020-12-29;"Okres Ilava";315;94;409
2020-12-29;"Okres Kežmarok";420;80;500
2020-12-29;"Okres Komárno";985;110;1095
2020-12-29;"Okres Košice I";494;21;515
2020-12-29;"Okres Košice II";1432;72;1504
2020-12-29;"Okres Košice IV";434;26;460
2020-12-29;"Okres Kysucké Nové Mesto";186;55;241
2020-12-29;"Okres Levice";2312;266;2578
2020-12-29;"Okres Levoča";1626;115;1741
2020-12-29;"Okres Liptovský Mikuláš";1123;87;1210
2020-12-29;"Okres Lučenec";1002;59;1061
2020-12-29;"Okres Martin";1775;129;1904
2020-12-29;"Okres Medzilaborce";175;21;196
2020-12-29;"Okres Michalovce";1679;152;1831
2020-12-29;"Okres Myjava";341;23;364
2020-12-29;"Okres Námestovo";1005;95;1100
2020-12-29;"Okres Nitra";595;164;759
2020-12-29;"Okres Nové Mesto nad Váhom";488;79;567
2020-12-29;"Okres Nové Zámky";1417;165;1582
2020-12-29;"Okres Partizánske";929;219;1148
2020-12-29;"Okres Pezinok";776;54;830
2020-12-29;"Okres Piešťany";487;41;528
2020-12-29;"Okres Poprad";1248;164;1412
2020-12-29;"Okres Považská Bystrica";811;143;954
2020-12-29;"Okres Prešov";1502;114;1616
2020-12-29;"Okres Prievidza";840;125;965
2020-12-29;"Okres Púchov";225;34;259
2020-12-29;"Okres Revúca";1001;49;1050
2020-12-29;"Okres Rimavská Sobota";598;47;645
2020-12-29;"Okres Rožňava";462;31;493
2020-12-29;"Okres Ružomberok";5853;714;6567
2020-12-29;"Okres Sabinov";304;25;329
2020-12-29;"Okres Senec";408;16;424
2020-12-29;"Okres Senica";321;36;357
2020-12-29;"Okres Skalica";358;43;401
2020-12-29;"Okres Snina";496;45;541
2020-12-29;"Okres Sobrance";286;30;316
2020-12-29;"Okres Spišská Nová Ves";583;81;664
2020-12-29;"Okres Stará Ľubovňa";291;66;357
2020-12-29;"Okres Stropkov";6;1;7
2020-12-29;"Okres Svidník";179;30;209
2020-12-29;"Okres Šaľa";198;14;212
2020-12-29;"Okres Topoľčany";1050;242;1292
2020-12-29;"Okres Trebišov";1364;124;1488
2020-12-29;"Okres Trenčín";1313;177;1490
2020-12-29;"Okres Trnava";1195;104;1299
2020-12-29;"Okres Turčianske Teplice";189;26;215
2020-12-29;"Okres Tvrdošín";563;49;612
2020-12-29;"Okres Veľký Krtíš";398;20;418
2020-12-29;"Okres Vranov nad Topľou";563;85;648
2020-12-29;"Okres Zlaté Moravce";161;41;202
2020-12-29;"Okres Zvolen";293;22;315
2020-12-29;"Okres Žarnovica";1;3;4
2020-12-29;"Okres Žiar nad Hronom";583;57;640
2020-12-29;"Okres Žilina";1949;261;2210
2020-12-30;"Okres Bánovce nad Bebravou";280;40;320
2020-12-30;"Okres Banská Bystrica";1414;101;1515
2020-12-30;"Okres Banská Štiavnica";239;15;254
2020-12-30;"Okres Bardejov";749;54;803
2020-12-30;"Okres Bratislava I";539;20;559
2020-12-30;"Okres Bratislava II";3113;245;3358
2020-12-30;"Okres Bratislava III";1056;48;1104
2020-12-30;"Okres Bratislava IV";286;22;308
2020-12-30;"Okres Bratislava V";457;19;476
2020-12-30;"Okres Brezno";505;69;574
2020-12-30;"Okres Bytča";218;39;257
2020-12-30;"Okres Čadca";1480;121;1601
2020-12-30;"Okres Detva";248;45;293
2020-12-30;"Okres Dolný Kubín";949;51;1000
2020-12-30;"Okres Dunajská Streda";829;97;926
2020-12-30;"Okres Galanta";734;115;849
2020-12-30;"Okres Gelnica";237;27;264
2020-12-30;"Okres Hlohovec";132;27;159
2020-12-30;"Okres Humenné";891;73;964
2020-12-30;"Okres Ilava";329;59;388
2020-12-30;"Okres Kežmarok";782;104;886
2020-12-30;"Okres Komárno";981;83;1064
2020-12-30;"Okres Košice I";197;6;203
2020-12-30;"Okres Košice II";504;81;585
2020-12-30;"Okres Košice IV";1052;33;1085
2020-12-30;"Okres Krupina";3;0;3
2020-12-30;"Okres Kysucké Nové Mesto";199;36;235
2020-12-30;"Okres Levice";2183;224;2407
2020-12-30;"Okres Levoča";1342;82;1424
2020-12-30;"Okres Liptovský Mikuláš";802;52;854
2020-12-30;"Okres Lučenec";944;61;1005
2020-12-30;"Okres Malacky";506;13;519
2020-12-30;"Okres Martin";2341;119;2460
2020-12-30;"Okres Medzilaborce";207;31;238
2020-12-30;"Okres Michalovce";1376;86;1462
2020-12-30;"Okres Myjava";311;8;319
2020-12-30;"Okres Námestovo";432;28;460
2020-12-30;"Okres Nitra";945;155;1100
2020-12-30;"Okres Nové Mesto nad Váhom";633;81;714
2020-12-30;"Okres Nové Zámky";1615;135;1750
2020-12-30;"Okres Partizánske";488;84;572
2020-12-30;"Okres Pezinok";801;57;858
2020-12-30;"Okres Piešťany";297;30;327
2020-12-30;"Okres Poprad";1130;84;1214
2020-12-30;"Okres Považská Bystrica";757;82;839
2020-12-30;"Okres Prešov";1182;51;1233
2020-12-30;"Okres Prievidza";805;112;917
2020-12-30;"Okres Púchov";222;23;245
2020-12-30;"Okres Revúca";618;29;647
2020-12-30;"Okres Rimavská Sobota";717;43;760
2020-12-30;"Okres Rožňava";537;26;563
2020-12-30;"Okres Ružomberok";5969;514;6483
2020-12-30;"Okres Sabinov";296;26;322
2020-12-30;"Okres Senec";322;14;336
2020-12-30;"Okres Senica";325;28;353
2020-12-30;"Okres Skalica";297;26;323
2020-12-30;"Okres Snina";391;36;427
2020-12-30;"Okres Sobrance";238;11;249
2020-12-30;"Okres Spišská Nová Ves";657;37;694
2020-12-30;"Okres Stará Ľubovňa";235;18;253
2020-12-30;"Okres Stropkov";1;0;1
2020-12-30;"Okres Svidník";267;28;295
2020-12-30;"Okres Šaľa";164;21;185
2020-12-30;"Okres Topoľčany";1662;290;1952
2020-12-30;"Okres Trebišov";929;86;1015
2020-12-30;"Okres Trenčín";1972;154;2126
2020-12-30;"Okres Trnava";1165;126;1291
2020-12-30;"Okres Turčianske Teplice";157;14;171
2020-12-30;"Okres Tvrdošín";672;25;697
2020-12-30;"Okres Veľký Krtíš";392;22;414
2020-12-30;"Okres Vranov nad Topľou";527;81;608
2020-12-30;"Okres Zlaté Moravce";184;30;214
2020-12-30;"Okres Zvolen";294;26;320
2020-12-30;"Okres Žiar nad Hronom";728;40;768
2020-12-30;"Okres Žilina";2100;185;2285
2020-12-31;"Okres Bánovce nad Bebravou";214;36;250
2020-12-31;"Okres Banská Bystrica";1327;195;1522
2020-12-31;"Okres Banská Štiavnica";519;36;555
2020-12-31;"Okres Bardejov";281;20;301
2020-12-31;"Okres Bratislava I";398;21;419
2020-12-31;"Okres Bratislava II";1102;47;1149
2020-12-31;"Okres Bratislava III";1085;68;1153
2020-12-31;"Okres Bratislava IV";750;52;802
2020-12-31;"Okres Bratislava V";4328;49;4377
2020-12-31;"Okres Brezno";703;36;739
2020-12-31;"Okres Bytča";185;21;206
2020-12-31;"Okres Čadca";1491;135;1626
2020-12-31;"Okres Detva";177;13;190
2020-12-31;"Okres Dolný Kubín";939;61;1000
2020-12-31;"Okres Dunajská Streda";553;99;652
2020-12-31;"Okres Galanta";718;90;808
2020-12-31;"Okres Gelnica";215;10;225
2020-12-31;"Okres Hlohovec";70;31;101
2020-12-31;"Okres Humenné";858;76;934
2020-12-31;"Okres Ilava";355;58;413
2020-12-31;"Okres Kežmarok";779;104;883
2020-12-31;"Okres Komárno";885;70;955
2020-12-31;"Okres Košice I";1960;122;2082
2020-12-31;"Okres Košice II";818;81;899
2020-12-31;"Okres Košice IV";962;18;980
2020-12-31;"Okres Kysucké Nové Mesto";264;39;303
2020-12-31;"Okres Levice";1502;128;1630
2020-12-31;"Okres Levoča";1154;79;1233
2020-12-31;"Okres Liptovský Mikuláš";937;84;1021
2020-12-31;"Okres Lučenec";964;50;1014
2020-12-31;"Okres Malacky";39;1;40
2020-12-31;"Okres Martin";1050;65;1115
2020-12-31;"Okres Medzilaborce";225;14;239
2020-12-31;"Okres Michalovce";1218;102;1320
2020-12-31;"Okres Myjava";295;21;316
2020-12-31;"Okres Námestovo";469;22;491
2020-12-31;"Okres Nitra";975;174;1149
2020-12-31;"Okres Nové Mesto nad Váhom";472;40;512
2020-12-31;"Okres Nové Zámky";1045;107;1152
2020-12-31;"Okres Partizánske";693;79;772
2020-12-31;"Okres Pezinok";721;53;774
2020-12-31;"Okres Piešťany";248;29;277
2020-12-31;"Okres Poprad";4312;137;4453
2020-12-31;"Okres Považská Bystrica";723;78;801
2020-12-31;"Okres Prešov";1685;95;1780
2020-12-31;"Okres Prievidza";672;74;746
2020-12-31;"Okres Púchov";121;9;130
2020-12-31;"Okres Revúca";606;30;636
2020-12-31;"Okres Rimavská Sobota";479;234;713
2020-12-31;"Okres Rožňava";542;22;564
2020-12-31;"Okres Ružomberok";5487;500;5987
2020-12-31;"Okres Sabinov";310;14;324
2020-12-31;"Okres Senec";292;10;302
2020-12-31;"Okres Senica";216;9;225
2020-12-31;"Okres Skalica";744;37;781
2020-12-31;"Okres Snina";374;40;414
2020-12-31;"Okres Sobrance";233;13;246
2020-12-31;"Okres Spišská Nová Ves";358;21;379
2020-12-31;"Okres Stará Ľubovňa";549;54;603
2020-12-31;"Okres Svidník";244;21;265
2020-12-31;"Okres Šaľa";26;2;28
2020-12-31;"Okres Topoľčany";639;81;720
2020-12-31;"Okres Trebišov";834;58;892
2020-12-31;"Okres Trenčín";485;46;531
2020-12-31;"Okres Trnava";1075;87;1162
2020-12-31;"Okres Turčianske Teplice";158;17;175
2020-12-31;"Okres Tvrdošín";605;38;643
2020-12-31;"Okres Veľký Krtíš";324;14;338
2020-12-31;"Okres Vranov nad Topľou";270;25;295
2020-12-31;"Okres Zlaté Moravce";183;31;214
2020-12-31;"Okres Zvolen";344;21;365
2020-12-31;"Okres Žarnovica";1;0;1
2020-12-31;"Okres Žiar nad Hronom";492;24;516
2020-12-31;"Okres Žilina";1275;142;1417
2021-01-01;"Okres Banská Bystrica";1098;64;1162
2021-01-01;"Okres Banská Štiavnica";0;3;3
2021-01-01;"Okres Bardejov";3;0;3
2021-01-01;"Okres Bratislava I";47;1;48
2021-01-01;"Okres Bratislava II";1649;97;1746
2021-01-01;"Okres Bratislava III";109;8;117
2021-01-01;"Okres Bratislava IV";4;0;4
2021-01-01;"Okres Bratislava V";12;0;12
2021-01-01;"Okres Čadca";407;26;433
2021-01-01;"Okres Detva";3;0;3
2021-01-01;"Okres Galanta";437;73;510
2021-01-01;"Okres Humenné";2;0;2
2021-01-01;"Okres Kežmarok";19;0;19
2021-01-01;"Okres Komárno";370;21;391
2021-01-01;"Okres Košice I";22;0;22
2021-01-01;"Okres Košice II";6;1;7
2021-01-01;"Okres Košice IV";216;7;223
2021-01-01;"Okres Krupina";6;0;6
2021-01-01;"Okres Levice";387;47;434
2021-01-01;"Okres Levoča";181;15;196
2021-01-01;"Okres Liptovský Mikuláš";59;5;64
2021-01-01;"Okres Lučenec";270;14;284
2021-01-01;"Okres Martin";35;4;39
2021-01-01;"Okres Michalovce";258;19;277
2021-01-01;"Okres Myjava";57;0;57
2021-01-01;"Okres Nitra";7;0;7
2021-01-01;"Okres Nové Mesto nad Váhom";4;0;4
2021-01-01;"Okres Partizánske";7;1;8
2021-01-01;"Okres Pezinok";248;18;266
2021-01-01;"Okres Poprad";551;22;573
2021-01-01;"Okres Považská Bystrica";6;0;6
2021-01-01;"Okres Prešov";2;0;2
2021-01-01;"Okres Prievidza";241;18;259
2021-01-01;"Okres Púchov";0;0;0
2021-01-01;"Okres Revúca";389;24;413
2021-01-01;"Okres Ružomberok";11;1;12
2021-01-01;"Okres Skalica";6;0;6
2021-01-01;"Okres Snina";4;6;10
2021-01-01;"Okres Sobrance";173;18;191
2021-01-01;"Okres Spišská Nová Ves";279;20;299
2021-01-01;"Okres Stará Ľubovňa";19;1;20
2021-01-01;"Okres Topoľčany";277;47;324
2021-01-01;"Okres Trebišov";48;1;49
2021-01-01;"Okres Trenčín";273;22;295
2021-01-01;"Okres Trnava";9;0;9
2021-01-01;"Okres Tvrdošín";2;0;2
2021-01-01;"Okres Vranov nad Topľou";153;27;180
2021-01-01;"Okres Zvolen";21;4;25
2021-01-01;"Okres Žiar nad Hronom";498;43;541
2021-01-01;"Okres Žilina";3;0;3
2021-01-02;"Okres Bánovce nad Bebravou";0;0;0
2021-01-02;"Okres Banská Bystrica";34;6;40
2021-01-02;"Okres Banská Štiavnica";388;67;455
2021-01-02;"Okres Bardejov";34;9;43
2021-01-02;"Okres Bratislava I";15;0;15
2021-01-02;"Okres Bratislava II";35;6;41
2021-01-02;"Okres Bratislava III";48;9;57
2021-01-02;"Okres Bratislava IV";311;18;329
2021-01-02;"Okres Bratislava V";32;0;32
2021-01-02;"Okres Brezno";9;0;9
2021-01-02;"Okres Čadca";106;5;111
2021-01-02;"Okres Dolný Kubín";11;2;13
2021-01-02;"Okres Dunajská Streda";65;9;74
2021-01-02;"Okres Humenné";413;33;446
2021-01-02;"Okres Kežmarok";25;4;29
2021-01-02;"Okres Komárno";34;6;40
2021-01-02;"Okres Košice I";313;27;340
2021-01-02;"Okres Košice II";42;3;45
2021-01-02;"Okres Košice IV";2;0;2
2021-01-02;"Okres Krupina";15;7;22
2021-01-02;"Okres Levice";6;2;8
2021-01-02;"Okres Levoča";9;1;10
2021-01-02;"Okres Liptovský Mikuláš";115;9;124
2021-01-02;"Okres Lučenec";22;0;22
2021-01-02;"Okres Martin";43;7;50
2021-01-02;"Okres Michalovce";21;5;26
2021-01-02;"Okres Myjava";56;0;56
2021-01-02;"Okres Nitra";12;5;17
2021-01-02;"Okres Nové Zámky";1509;16;1525
2021-01-02;"Okres Pezinok";21;2;23
2021-01-02;"Okres Poprad";248;14;262
2021-01-02;"Okres Prešov";2;1;3
2021-01-02;"Okres Prievidza";1;0;1
2021-01-02;"Okres Púchov";8;0;8
2021-01-02;"Okres Revúca";20;1;21
2021-01-02;"Okres Ružomberok";4;3;7
2021-01-02;"Okres Sabinov";18;4;22
2021-01-02;"Okres Senica";314;21;335
2021-01-02;"Okres Skalica";25;0;25
2021-01-02;"Okres Snina";329;44;373
2021-01-02;"Okres Sobrance";3;0;3
2021-01-02;"Okres Spišská Nová Ves";24;3;27
2021-01-02;"Okres Stará Ľubovňa";281;8;289
2021-01-02;"Okres Topoľčany";15;1;16
2021-01-02;"Okres Trebišov";13;1;14
2021-01-02;"Okres Trenčín";131;23;154
2021-01-02;"Okres Trnava";8;0;8
2021-01-02;"Okres Vranov nad Topľou";218;46;264
2021-01-02;"Okres Zlaté Moravce";6;3;9
2021-01-02;"Okres Zvolen";9;2;11
2021-01-02;"Okres Žiar nad Hronom";94;1;95
2021-01-02;"Okres Žilina";398;39;437
2021-01-03;"Okres Bánovce nad Bebravou";0;0;0
2021-01-03;"Okres Banská Bystrica";1;1;1
2021-01-03;"Okres Bardejov";15;3;18
2021-01-03;"Okres Bratislava I";24;3;27
2021-01-03;"Okres Bratislava II";21;1;22
2021-01-03;"Okres Bratislava III";76;8;84
2021-01-03;"Okres Bratislava V";31;2;33
2021-01-03;"Okres Brezno";63;7;70
2021-01-03;"Okres Čadca";138;8;146
2021-01-03;"Okres Dolný Kubín";5;0;5
2021-01-03;"Okres Dunajská Streda";30;6;36
2021-01-03;"Okres Humenné";0;0;0
2021-01-03;"Okres Kežmarok";10;3;13
2021-01-03;"Okres Komárno";25;4;29
2021-01-03;"Okres Košice I";27;3;30
2021-01-03;"Okres Košice IV";258;5;263
2021-01-03;"Okres Levice";27;13;40
2021-01-03;"Okres Lučenec";9;2;11
2021-01-03;"Okres Michalovce";29;6;35
2021-01-03;"Okres Myjava";54;2;56
2021-01-03;"Okres Nitra";8;1;9
2021-01-03;"Okres Nové Mesto nad Váhom";52;11;63
2021-01-03;"Okres Nové Zámky";2;1;3
2021-01-03;"Okres Pezinok";7;1;8
2021-01-03;"Okres Poprad";198;28;226
2021-01-03;"Okres Revúca";11;0;11
2021-01-03;"Okres Ružomberok";427;49;476
2021-01-03;"Okres Senec";6;0;6
2021-01-03;"Okres Skalica";3;0;3
2021-01-03;"Okres Snina";4;0;4
2021-01-03;"Okres Sobrance";5;1;6
2021-01-03;"Okres Spišská Nová Ves";28;12;40
2021-01-03;"Okres Stará Ľubovňa";198;4;202
2021-01-03;"Okres Šaľa";0;1;1
2021-01-03;"Okres Topoľčany";494;41;535
2021-01-03;"Okres Trebišov";20;1;21
2021-01-03;"Okres Trenčín";8;2;10
2021-01-03;"Okres Trnava";18;0;18
2021-01-03;"Okres Turčianske Teplice";2;0;2
2021-01-03;"Okres Tvrdošín";650;78;728
2021-01-03;"Okres Vranov nad Topľou";7;0;7
2021-01-03;"Okres Zvolen";12;0;12
2021-01-03;"Okres Žarnovica";1;0;1
2021-01-03;"Okres Žiar nad Hronom";74;3;77
2021-01-03;"Okres Žilina";15;1;16
2021-01-04;"Okres Banská Bystrica";31;2;33
2021-01-04;"Okres Bardejov";2;0;2
2021-01-04;"Okres Bratislava I";25;2;27
2021-01-04;"Okres Bratislava II";253;0;253
2021-01-04;"Okres Bratislava III";181;13;194
2021-01-04;"Okres Brezno";3;0;3
2021-01-04;"Okres Bytča";198;33;231
2021-01-04;"Okres Čadca";558;32;590
2021-01-04;"Okres Dolný Kubín";450;33;483
2021-01-04;"Okres Dunajská Streda";543;53;596
2021-01-04;"Okres Humenné";192;12;204
2021-01-04;"Okres Ilava";245;17;262
2021-01-04;"Okres Kežmarok";6;0;6
2021-01-04;"Okres Komárno";70;7;77
2021-01-04;"Okres Košice II";60;7;67
2021-01-04;"Okres Kysucké Nové Mesto";259;31;290
2021-01-04;"Okres Levice";18;2;20
2021-01-04;"Okres Levoča";68;10;78
2021-01-04;"Okres Liptovský Mikuláš";521;26;547
2021-01-04;"Okres Lučenec";31;2;33
2021-01-04;"Okres Michalovce";58;7;65
2021-01-04;"Okres Myjava";50;2;52
2021-01-04;"Okres Nitra";78;16;94
2021-01-04;"Okres Nové Mesto nad Váhom";6;2;8
2021-01-04;"Okres Partizánske";0;0;0
2021-01-04;"Okres Pezinok";78;1;79
2021-01-04;"Okres Poprad";192;20;212
2021-01-04;"Okres Prešov";153;4;157
2021-01-04;"Okres Prievidza";235;9;244
2021-01-04;"Okres Púchov";0;0;0
2021-01-04;"Okres Revúca";32;2;34
2021-01-04;"Okres Rimavská Sobota";295;14;309
2021-01-04;"Okres Rožňava";355;14;369
2021-01-04;"Okres Ružomberok";30;3;33
2021-01-04;"Okres Skalica";9;3;12
2021-01-04;"Okres Sobrance";5;0;5
2021-01-04;"Okres Spišská Nová Ves";8;0;8
2021-01-04;"Okres Svidník";49;2;51
2021-01-04;"Okres Šaľa";28;0;28
2021-01-04;"Okres Trebišov";363;28;391
2021-01-04;"Okres Trenčín";177;19;196
2021-01-04;"Okres Trnava";247;39;286
2021-01-04;"Okres Turčianske Teplice";160;16;176
2021-01-04;"Okres Tvrdošín";88;7;95
2021-01-04;"Okres Veľký Krtíš";297;15;314
2021-01-04;"Okres Vranov nad Topľou";16;1;17
2021-01-04;"Okres Zvolen";48;3;51
2021-01-04;"Okres Žiar nad Hronom";271;5;276
2021-01-04;"Okres Žilina";1032;86;1118
